법정동코드	법정동명	폐지여부
4171032023	경기도 양주군 은현면 운암리	폐지
4171032024	경기도 양주군 은현면 봉암리	폐지
4171032025	경기도 양주군 은현면 하패리	폐지
4171032026	경기도 양주군 은현면 도하리	폐지
4171033000	경기도 양주군 남면	폐지
4171033021	경기도 양주군 남면 신산리	폐지
4171033022	경기도 양주군 남면 신암리	폐지
4171033023	경기도 양주군 남면 매곡리	폐지
4171033024	경기도 양주군 남면 구암리	폐지
4171033025	경기도 양주군 남면 두곡리	폐지
4171033026	경기도 양주군 남면 경신리	폐지
4171033027	경기도 양주군 남면 상수리	폐지
4171033028	경기도 양주군 남면 입암리	폐지
4171033029	경기도 양주군 남면 한산리	폐지
4171033030	경기도 양주군 남면 황방리	폐지
4171034000	경기도 양주군 광적면	폐지
4171034021	경기도 양주군 광적면 가납리	폐지
4171034022	경기도 양주군 광적면 광석리	폐지
4171034023	경기도 양주군 광적면 우고리	폐지
4171034024	경기도 양주군 광적면 비암리	폐지
4171034025	경기도 양주군 광적면 효촌리	폐지
4171034026	경기도 양주군 광적면 덕도리	폐지
4171034027	경기도 양주군 광적면 석우리	폐지
4171035000	경기도 양주군 백석면	폐지
4171035001	경기도 양주군 백석면 영장리	폐지
4171035021	경기도 양주군 백석면 방성리	폐지
4171035022	경기도 양주군 백석면 오산리	폐지
4171035023	경기도 양주군 백석면 복지리	폐지
4171035024	경기도 양주군 백석면 가업리	폐지
4171035025	경기도 양주군 백석면 홍죽리	폐지
4171035026	경기도 양주군 백석면 연곡리	폐지
4171035027	경기도 양주군 백석면 기산리	폐지
4171036000	경기도 양주군 장흥면	폐지
4171036021	경기도 양주군 장흥면 교현리	폐지
4171036022	경기도 양주군 장흥면 울대리	폐지
4171036023	경기도 양주군 장흥면 부곡리	폐지
4171036024	경기도 양주군 장흥면 석현리	폐지
4171036025	경기도 양주군 장흥면 일영리	폐지
4171036026	경기도 양주군 장흥면 삼상리	폐지
4171036027	경기도 양주군 장흥면 삼하리	폐지
4172000000	경기도 남양주군	폐지
4172001000	경기도 남양주군 구리읍	폐지
4172001001	경기도 남양주군 구리읍 인창리	폐지
4172001002	경기도 남양주군 구리읍 사노리	폐지
4172001003	경기도 남양주군 구리읍 교문리	폐지
4172001004	경기도 남양주군 구리읍 아천리	폐지
4172001005	경기도 남양주군 구리읍 갈매리	폐지
4172001006	경기도 남양주군 구리읍 수택리	폐지
4172001007	경기도 남양주군 구리읍 토평리	폐지
4172003000	경기도 남양주군 와부면	폐지
4172003001	경기도 남양주군 와부면 덕소리	폐지
4172003002	경기도 남양주군 와부면 율석리	폐지
4172003003	경기도 남양주군 와부면 월문리	폐지
4172003004	경기도 남양주군 와부면 도곡리	폐지
4172003005	경기도 남양주군 와부면 팔당리	폐지
4172003006	경기도 남양주군 와부면 조안리	폐지
4172003007	경기도 남양주군 와부면 능내리	폐지
4172003008	경기도 남양주군 와부면 진중리	폐지
4172003009	경기도 남양주군 와부면 송촌리	폐지
4172003010	경기도 남양주군 와부면 삼봉리	폐지
4172003011	경기도 남양주군 와부면 시우리	폐지
4172011000	경기도 남양주군 미금읍	폐지
4172011021	경기도 남양주군 미금읍 호평리	폐지
4172011022	경기도 남양주군 미금읍 평내리	폐지
4172011023	경기도 남양주군 미금읍 금곡리	폐지
4172011024	경기도 남양주군 미금읍 일패리	폐지
4172011025	경기도 남양주군 미금읍 이패리	폐지
4172011026	경기도 남양주군 미금읍 삼패리	폐지
4172011027	경기도 남양주군 미금읍 가운리	폐지
4172011028	경기도 남양주군 미금읍 수석리	폐지
4172011029	경기도 남양주군 미금읍 지금리	폐지
4172011030	경기도 남양주군 미금읍 도농리	폐지
4172012000	경기도 남양주군 와부읍	폐지
4172012001	경기도 남양주군 와부읍 조안리	폐지
4172012002	경기도 남양주군 와부읍 능내리	폐지
4172012003	경기도 남양주군 와부읍 진중리	폐지
4172012004	경기도 남양주군 와부읍 송촌리	폐지
4172012005	경기도 남양주군 와부읍 삼봉리	폐지
4172012006	경기도 남양주군 와부읍 시우리	폐지
4172012021	경기도 남양주군 와부읍 덕소리	폐지
4172012022	경기도 남양주군 와부읍 도곡리	폐지
4172012023	경기도 남양주군 와부읍 팔당리	폐지
4172012024	경기도 남양주군 와부읍 월문리	폐지
4172012025	경기도 남양주군 와부읍 율석리	폐지
4172013000	경기도 남양주군 진접읍	폐지
4172013021	경기도 남양주군 진접읍 장현리	폐지
4172013022	경기도 남양주군 진접읍 내각리	폐지
4172013023	경기도 남양주군 진접읍 내곡리	폐지
4172013024	경기도 남양주군 진접읍 연평리	폐지
4172013025	경기도 남양주군 진접읍 부평리	폐지
4172013026	경기도 남양주군 진접읍 팔야리	폐지
4172013027	경기도 남양주군 진접읍 진벌리	폐지
4172013028	경기도 남양주군 진접읍 금곡리	폐지
4172013029	경기도 남양주군 진접읍 양지리	폐지
4172013030	경기도 남양주군 진접읍 팔현리	폐지
4172013031	경기도 남양주군 진접읍 오남리	폐지
4172014000	경기도 남양주군 화도읍	폐지
4172014021	경기도 남양주군 화도읍 마석우리	폐지
4172014022	경기도 남양주군 화도읍 묵현리	폐지
4172014023	경기도 남양주군 화도읍 가곡리	폐지
4172014024	경기도 남양주군 화도읍 구암리	폐지
4172014025	경기도 남양주군 화도읍 금남리	폐지
4172014026	경기도 남양주군 화도읍 답내리	폐지
4172014027	경기도 남양주군 화도읍 월산리	폐지
4172014028	경기도 남양주군 화도읍 창현리	폐지
4172014029	경기도 남양주군 화도읍 녹촌리	폐지
4172014030	경기도 남양주군 화도읍 차산리	폐지
4172031000	경기도 남양주군 별내면	폐지
4172031021	경기도 남양주군 별내면 청학리	폐지
4172031022	경기도 남양주군 별내면 용암리	폐지
4172031023	경기도 남양주군 별내면 광전리	폐지
4172031024	경기도 남양주군 별내면 덕송리	폐지
4172031025	경기도 남양주군 별내면 화접리	폐지
4172031026	경기도 남양주군 별내면 퇴계원리	폐지
4172032000	경기도 남양주군 진접면	폐지
4172032021	경기도 남양주군 진접면 장현리	폐지
4172032022	경기도 남양주군 진접면 내각리	폐지
4172032023	경기도 남양주군 진접면 내곡리	폐지
4172032024	경기도 남양주군 진접면 연평리	폐지
4172032025	경기도 남양주군 진접면 부평리	폐지
4172032026	경기도 남양주군 진접면 팔야리	폐지
4172032027	경기도 남양주군 진접면 진벌리	폐지
4172032028	경기도 남양주군 진접면 금곡리	폐지
4172032029	경기도 남양주군 진접면 양지리	폐지
4172032030	경기도 남양주군 진접면 팔현리	폐지
4172032031	경기도 남양주군 진접면 오남리	폐지
4172033000	경기도 남양주군 진건면	폐지
4172033001	경기도 남양주군 진건면 양지리	폐지
4172033002	경기도 남양주군 진건면 오남리	폐지
4172033003	경기도 남양주군 진건면 팔현리	폐지
4172033021	경기도 남양주군 진건면 사능리	폐지
4172033022	경기도 남양주군 진건면 배양리	폐지
4172033023	경기도 남양주군 진건면 진관리	폐지
4172033024	경기도 남양주군 진건면 신월리	폐지
4172033025	경기도 남양주군 진건면 용정리	폐지
4172033026	경기도 남양주군 진건면 송능리	폐지
4172034000	경기도 남양주군 수동면	폐지
4172034021	경기도 남양주군 수동면 운수리	폐지
4172034022	경기도 남양주군 수동면 지둔리	폐지
4172034023	경기도 남양주군 수동면 수산리	폐지
4172034024	경기도 남양주군 수동면 내방리	폐지
4172034025	경기도 남양주군 수동면 외방리	폐지
4172034026	경기도 남양주군 수동면 입석리	폐지
4172034027	경기도 남양주군 수동면 송천리	폐지
4172035000	경기도 남양주군 화도면	폐지
4172035021	경기도 남양주군 화도면 마석우리	폐지
4172035022	경기도 남양주군 화도면 묵현리	폐지
4172035023	경기도 남양주군 화도면 가곡리	폐지
4172035024	경기도 남양주군 화도면 구암리	폐지
4172035025	경기도 남양주군 화도면 금남리	폐지
4172035026	경기도 남양주군 화도면 답내리	폐지
4172035027	경기도 남양주군 화도면 월산리	폐지
4172035028	경기도 남양주군 화도면 창현리	폐지
4172035029	경기도 남양주군 화도면 녹촌리	폐지
4172035030	경기도 남양주군 화도면 차산리	폐지
4172036000	경기도 남양주군 조안면	폐지
4172036021	경기도 남양주군 조안면 능내리	폐지
4172036022	경기도 남양주군 조안면 조안리	폐지
4172036023	경기도 남양주군 조안면 진중리	폐지
4172036024	경기도 남양주군 조안면 송촌리	폐지
4172036025	경기도 남양주군 조안면 삼봉리	폐지
4172036026	경기도 남양주군 조안면 시우리	폐지
4172037000	경기도 남양주군 퇴계원면	폐지
4172037021	경기도 남양주군 퇴계원면 퇴계원리	폐지
4173000000	경기도 여주군	폐지
4173003000	경기도 여주군 개군면	폐지
4173003001	경기도 여주군 개군면 하자포리	폐지
4173003002	경기도 여주군 개군면 구미리	폐지
4173003003	경기도 여주군 개군면 앙덕리	폐지
4173003004	경기도 여주군 개군면 석장리	폐지
4173003005	경기도 여주군 개군면 공세리	폐지
4173003006	경기도 여주군 개군면 불곡리	폐지
4173003007	경기도 여주군 개군면 부리	폐지
4173003008	경기도 여주군 개군면 자연리	폐지
4173003009	경기도 여주군 개군면 내리	폐지
4173003010	경기도 여주군 개군면 향리	폐지
4173003011	경기도 여주군 개군면 주읍리	폐지
4173003012	경기도 여주군 개군면 계전리	폐지
4173003013	경기도 여주군 개군면 상자포리	폐지
4173025000	경기도 여주군 여주읍	폐지
4173025021	경기도 여주군 여주읍 상리	폐지
4173025022	경기도 여주군 여주읍 홍문리	폐지
4173025023	경기도 여주군 여주읍 창리	폐지
4173025024	경기도 여주군 여주읍 우만리	폐지
4173025025	경기도 여주군 여주읍 단현리	폐지
4173025026	경기도 여주군 여주읍 신진리	폐지
4173025027	경기도 여주군 여주읍 하리	폐지
4173025028	경기도 여주군 여주읍 교리	폐지
4173025029	경기도 여주군 여주읍 월송리	폐지
4173025030	경기도 여주군 여주읍 가업리	폐지
4173025031	경기도 여주군 여주읍 연라리	폐지
4173025032	경기도 여주군 여주읍 상거리	폐지
4173025033	경기도 여주군 여주읍 하거리	폐지
4173025034	경기도 여주군 여주읍 삼교리	폐지
4173025035	경기도 여주군 여주읍 점봉리	폐지
4173025036	경기도 여주군 여주읍 능현리	폐지
4173025037	경기도 여주군 여주읍 멱곡리	폐지
4173025038	경기도 여주군 여주읍 연양리	폐지
4173025039	경기도 여주군 여주읍 매룡리	폐지
4173025040	경기도 여주군 여주읍 천송리	폐지
4173025041	경기도 여주군 여주읍 오학리	폐지
4173025042	경기도 여주군 여주읍 현암리	폐지
4173025043	경기도 여주군 여주읍 오금리	폐지
